date,wojew,location,new_cases,d_0,new_deaths,new_deaths_c,new_deaths_nc,new_tests_poz,new_recoveries,new_quarantine,new_tests,new_tests_plus,new_tests_minus,new_tests_other
2021-01-10,opolskie,oleski,7,1,0,0,0,0,9,139,79,7,72,0
2021-01-11,opolskie,oleski,1,0,0,0,0,0,11,141,76,1,75,0
2021-01-12,opolskie,oleski,7,1,0,0,0,17,0,149,81,7,72,2
2021-01-13,opolskie,oleski,3,0,0,0,0,8,1,164,78,4,73,1
2021-01-14,opolskie,oleski,11,1,0,0,0,5,8,165,72,11,61,0
2021-01-15,opolskie,oleski,6,0,0,0,0,14,6,172,47,8,39,0
2021-01-16,opolskie,oleski,11,1,0,0,0,10,19,162,136,11,121,4
2021-01-17,opolskie,oleski,8,1,0,0,0,0,1,184,231,8,219,4
2021-01-18,opolskie,oleski,6,0,0,0,0,0,9,197,70,7,63,0
2021-01-19,opolskie,oleski,2,0,0,0,0,11,8,191,83,2,81,0
2021-01-20,opolskie,oleski,7,1,0,0,0,10,1,205,68,7,59,2
2021-01-21,opolskie,oleski,7,1,2,0,2,11,2,216,79,8,69,2
2021-01-22,opolskie,oleski,4,0,0,0,0,8,5,197,47,5,41,1
2021-01-23,opolskie,oleski,4,0,0,0,0,3,13,189,53,4,49,0
2021-01-24,opolskie,oleski,1,0,0,0,0,0,7,187,46,1,44,1
2021-01-25,opolskie,oleski,1,0,0,0,0,0,18,187,25,1,24,0
2021-01-26,opolskie,oleski,2,0,0,0,0,18,5,197,58,2,56,0
2021-01-27,opolskie,oleski,9,1,0,0,0,6,0,180,75,9,66,0
2020-12-24,dolnośląskie,oleśnicki,28,2,0,0,0,33,13,456,126,40,85,1
2020-12-25,dolnośląskie,oleśnicki,17,1,0,0,0,12,32,430,57,19,38,0
2020-12-26,dolnośląskie,oleśnicki,20,1,0,0,0,0,21,379,48,22,26,0
2020-12-27,dolnośląskie,oleśnicki,7,0,0,0,0,0,24,353,34,7,26,1
2020-12-28,dolnośląskie,oleśnicki,6,0,0,0,0,0,21,327,34,6,28,0
2020-12-29,dolnośląskie,oleśnicki,12,1,0,0,0,82,27,423,91,17,71,3
2020-12-30,dolnośląskie,oleśnicki,29,2,0,0,0,54,8,478,112,30,82,0
2020-12-31,dolnośląskie,oleśnicki,48,4,2,1,1,36,13,456,167,55,109,3
2021-01-01,dolnośląskie,oleśnicki,30,2,1,0,1,12,27,428,173,37,136,0
2021-01-02,dolnośląskie,oleśnicki,16,1,0,0,0,0,32,358,52,16,36,0
2021-01-03,dolnośląskie,oleśnicki,7,0,0,0,0,0,15,332,48,8,40,0
2021-01-04,dolnośląskie,oleśnicki,4,0,0,0,0,0,20,316,28,5,21,2
2021-01-05,dolnośląskie,oleśnicki,7,0,0,0,0,72,4,366,148,12,135,1
2021-01-06,dolnośląskie,oleśnicki,18,1,0,0,0,35,5,375,129,19,107,3
2021-01-08,dolnośląskie,oleśnicki,18,1,1,0,1,47,45,350,92,20,71,1
2021-01-09,dolnośląskie,oleśnicki,9,0,0,0,0,21,28,333,85,12,73,0
2021-01-10,dolnośląskie,oleśnicki,14,1,0,0,0,3,20,297,66,15,49,2
2021-01-11,dolnośląskie,oleśnicki,8,0,0,0,0,1,21,273,43,9,34,0
2021-01-12,dolnośląskie,oleśnicki,18,1,0,0,0,32,7,298,113,18,93,2
2021-01-13,dolnośląskie,oleśnicki,8,0,0,0,0,35,10,335,189,10,178,1
2021-01-14,dolnośląskie,oleśnicki,11,1,0,0,0,18,10,345,121,12,109,0
2021-01-15,dolnośląskie,oleśnicki,18,1,2,2,0,22,22,333,263,23,236,4
2021-01-16,dolnośląskie,oleśnicki,11,1,1,1,0,21,19,335,179,12,161,6
2021-01-17,dolnośląskie,oleśnicki,10,0,0,0,0,0,13,338,87,10,76,1
2021-01-18,dolnośląskie,oleśnicki,14,1,0,0,0,0,18,313,49,16,31,2
2021-01-19,dolnośląskie,oleśnicki,9,0,1,1,0,37,9,344,204,9,190,5
2021-01-20,dolnośląskie,oleśnicki,19,1,1,1,0,24,13,356,126,21,98,7
2021-01-21,dolnośląskie,oleśnicki,14,1,1,1,0,22,13,356,116,18,96,2
2021-01-22,dolnośląskie,oleśnicki,15,1,0,0,0,29,15,367,121,16,103,2
2021-01-23,dolnośląskie,oleśnicki,18,1,0,0,0,28,9,378,114,18,94,2
2021-01-24,dolnośląskie,oleśnicki,5,0,0,0,0,2,19,378,62,9,53,0
2021-01-25,dolnośląskie,oleśnicki,7,0,0,0,0,0,12,366,63,7,55,1
2021-01-26,dolnośląskie,oleśnicki,15,1,0,0,0,29,11,364,126,21,102,3
2021-01-27,dolnośląskie,oleśnicki,15,1,0,0,0,25,5,346,113,19,93,1
2020-12-24,małopolskie,olkuski,11,0,0,0,0,20,2,193,59,13,46,0
2020-12-25,małopolskie,olkuski,7,0,0,0,0,5,12,168,29,8,21,0
2020-12-26,małopolskie,olkuski,2,0,0,0,0,0,10,150,25,2,23,0
2020-12-27,małopolskie,olkuski,1,0,0,0,0,0,9,129,11,1,9,1
2020-12-28,małopolskie,olkuski,2,0,0,0,0,0,11,123,15,2,13,0
2020-12-29,małopolskie,olkuski,11,0,0,0,0,35,5,132,62,12,50,0
2020-12-30,małopolskie,olkuski,12,1,3,0,3,26,4,147,66,14,51,1
2020-12-31,małopolskie,olkuski,14,1,1,0,1,17,10,145,61,14,46,1
2021-01-01,małopolskie,olkuski,6,0,1,1,0,13,16,142,59,7,52,0
2021-01-02,małopolskie,olkuski,4,0,0,0,0,0,8,129,28,4,23,1
2021-01-03,małopolskie,olkuski,3,0,0,0,0,0,7,114,43,6,35,2
2021-01-04,małopolskie,olkuski,3,0,0,0,0,0,1,108,42,4,38,0
2021-01-05,małopolskie,olkuski,3,0,1,0,1,50,3,148,47,5,41,1
2021-01-06,małopolskie,olkuski,15,1,1,1,0,23,1,172,83,15,66,2
2021-01-08,małopolskie,olkuski,7,0,1,0,1,33,14,167,80,8,72,0
2021-01-09,małopolskie,olkuski,6,0,0,0,0,35,9,188,74,9,60,5
2021-01-10,małopolskie,olkuski,4,0,0,0,0,0,8,171,31,4,26,1
2021-01-11,małopolskie,olkuski,7,0,0,0,0,1,4,178,49,8,40,1
2021-01-12,małopolskie,olkuski,4,0,0,0,0,29,4,196,67,4,63,0
2021-01-13,małopolskie,olkuski,16,1,1,0,1,17,3,211,290,18,267,5
2021-01-14,małopolskie,olkuski,10,0,0,0,0,18,7,202,247,12,234,1
2021-01-15,małopolskie,olkuski,5,0,0,0,0,16,9,199,112,6,106,0
2021-01-16,małopolskie,olkuski,5,0,1,0,1,18,16,243,111,5,105,1
2021-01-17,małopolskie,olkuski,11,0,0,0,0,0,6,225,78,11,66,1
2021-01-18,małopolskie,olkuski,4,0,0,0,0,0,3,220,27,4,22,1
2021-01-19,małopolskie,olkuski,7,0,0,0,0,23,7,232,53,7,45,1
2021-01-20,małopolskie,olkuski,11,0,0,0,0,21,4,233,79,11,67,1
2021-01-21,małopolskie,olkuski,10,0,0,0,0,19,4,242,89,10,75,4
2021-01-22,małopolskie,olkuski,8,0,0,0,0,15,16,238,68,8,58,2
2021-01-23,małopolskie,olkuski,12,1,0,0,0,16,8,280,62,14,46,2
2021-01-24,małopolskie,olkuski,7,0,0,0,0,0,7,249,125,9,115,1
2021-01-25,małopolskie,olkuski,3,0,0,0,0,0,4,231,51,3,48,0
2021-01-26,małopolskie,olkuski,2,0,0,0,0,32,10,266,64,3,61,0
2021-01-27,małopolskie,olkuski,14,1,0,0,0,21,5,222,66,14,51,1
2020-12-24,warmińsko-mazurskie,olsztyński,111,8,0,0,0,112,81,1262,261,113,145,3
2020-12-25,warmińsko-mazurskie,olsztyński,67,5,0,0,0,55,66,1238,177,69,106,2
2020-12-26,warmińsko-mazurskie,olsztyński,39,3,0,0,0,3,111,1218,87,41,46,0
2020-12-27,warmińsko-mazurskie,olsztyński,28,2,0,0,0,3,85,1167,85,28,57,0
2020-12-28,warmińsko-mazurskie,olsztyński,8,0,0,0,0,8,73,1164,67,10,56,1
2020-12-29,warmińsko-mazurskie,olsztyński,121,9,3,1,2,197,43,1153,347,124,219,4
2020-12-30,warmińsko-mazurskie,olsztyński,97,7,0,0,0,111,21,1160,325,104,215,6
2020-12-31,warmińsko-mazurskie,olsztyński,211,16,6,0,6,129,65,1257,441,225,206,10
2021-01-01,warmińsko-mazurskie,olsztyński,66,5,0,0,0,88,106,1257,203,70,124,9
2021-01-02,warmińsko-mazurskie,olsztyński,51,4,0,0,0,2,97,1201,109,52,55,2
2021-01-03,warmińsko-mazurskie,olsztyński,33,2,0,0,0,3,64,1076,118,37,77,4
2021-01-04,warmińsko-mazurskie,olsztyński,5,0,1,0,1,2,48,997,58,6,50,2
2021-01-05,warmińsko-mazurskie,olsztyński,75,5,0,0,0,192,27,1073,250,79,167,4
2021-01-06,warmińsko-mazurskie,olsztyński,94,7,0,0,0,126,19,1141,261,96,156,9
2021-01-08,warmińsko-mazurskie,olsztyński,51,4,0,0,0,146,165,1210,218,55,163,0
2021-01-09,warmińsko-mazurskie,olsztyński,60,4,3,0,3,114,164,1188,270,69,196,5
2021-01-10,warmińsko-mazurskie,olsztyński,61,4,0,0,0,1,67,1091,178,68,107,3
2021-01-11,warmińsko-mazurskie,olsztyński,17,1,0,0,0,0,56,997,83,17,65,1
2021-01-12,warmińsko-mazurskie,olsztyński,47,3,0,0,0,168,33,1094,757,51,699,7
2021-01-13,warmińsko-mazurskie,olsztyński,63,4,3,0,3,95,9,1124,408,69,330,9
2021-01-14,warmińsko-mazurskie,olsztyński,77,6,3,0,3,78,62,1121,235,78,155,2
2021-01-15,warmińsko-mazurskie,olsztyński,46,3,3,1,2,70,109,1087,173,49,123,1
2021-01-16,warmińsko-mazurskie,olsztyński,58,4,4,0,4,77,57,1002,202,65,137,0
2021-01-17,warmińsko-mazurskie,olsztyński,33,2,0,0,0,1,64,955,140,35,100,5
2021-01-18,warmińsko-mazurskie,olsztyński,25,1,0,0,0,0,66,908,96,26,70,0
2021-01-19,warmińsko-mazurskie,olsztyński,42,3,1,0,1,130,69,991,187,45,141,1
2021-01-20,warmińsko-mazurskie,olsztyński,61,4,0,0,0,78,23,1010,254,64,188,2
2021-01-21,warmińsko-mazurskie,olsztyński,62,4,3,2,1,86,73,1094,238,68,166,4
2021-01-22,warmińsko-mazurskie,olsztyński,47,3,0,0,0,77,76,1106,216,47,163,6
2021-01-23,warmińsko-mazurskie,olsztyński,44,3,6,1,5,73,48,1079,165,47,114,4
2021-01-24,warmińsko-mazurskie,olsztyński,19,1,0,0,0,1,47,1110,72,20,51,1
2021-01-25,warmińsko-mazurskie,olsztyński,5,0,0,0,0,1,44,1136,51,7,43,1
2021-01-26,warmińsko-mazurskie,olsztyński,51,4,0,0,0,119,34,1142,212,52,160,0
2021-01-27,warmińsko-mazurskie,olsztyński,46,3,0,0,0,90,9,1098,226,47,175,4
2020-12-24,świętokrzyskie,opatowski,11,2,1,0,1,6,3,101,34,11,22,1
2020-12-25,świętokrzyskie,opatowski,0,0,0,0,0,5,15,101,12,0,12,0
2020-12-26,świętokrzyskie,opatowski,7,1,2,0,2,0,4,89,17,7,10,0
2020-12-27,świętokrzyskie,opatowski,3,0,0,0,0,0,5,77,10,3,7,0
2020-12-28,świętokrzyskie,opatowski,0,0,0,0,0,0,1,74,11,1,10,0
2020-12-29,świętokrzyskie,opatowski,9,1,0,0,0,16,5,96,34,9,24,1
2020-12-30,świętokrzyskie,opatowski,4,0,1,0,1,17,4,112,39,4,33,2
2020-12-31,świętokrzyskie,opatowski,8,1,2,0,2,19,7,126,47,10,35,2
2021-01-01,świętokrzyskie,opatowski,10,1,0,0,0,1,7,117,46,12,34,0
2021-01-02,świętokrzyskie,opatowski,5,0,0,0,0,0,6,95,21,5,16,0
2021-01-03,świętokrzyskie,opatowski,7,1,0,0,0,0,0,96,21,8,12,1
2021-01-04,świętokrzyskie,opatowski,1,0,0,0,0,0,6,99,28,5,23,0
2021-01-05,świętokrzyskie,opatowski,5,0,0,0,0,19,2,127,57,7,50,0
2021-01-06,świętokrzyskie,opatowski,10,1,1,0,1,15,1,134,52,10,41,1
2021-01-08,świętokrzyskie,opatowski,2,0,0,0,0,16,7,131,33,2,31,0
2021-01-09,świętokrzyskie,opatowski,8,1,2,0,2,19,12,152,90,10,80,0
2021-01-10,świętokrzyskie,opatowski,9,1,0,0,0,0,9,141,50,11,38,1
2021-01-11,świętokrzyskie,opatowski,9,1,0,0,0,0,5,148,49,10,38,1
2021-01-12,świętokrzyskie,opatowski,5,0,0,0,0,17,4,156,62,9,50,3
2021-01-13,świętokrzyskie,opatowski,5,0,0,0,0,8,1,163,84,6,76,2
2021-01-14,świętokrzyskie,opatowski,10,1,0,0,0,6,8,150,72,10,59,3
2021-01-15,świętokrzyskie,opatowski,10,1,0,0,0,7,7,149,283,13,245,25
2021-01-16,świętokrzyskie,opatowski,5,0,0,0,0,7,6,149,72,6,65,1
2021-01-17,świętokrzyskie,opatowski,6,1,0,0,0,0,5,142,80,6,72,2
2021-01-18,świętokrzyskie,opatowski,6,1,0,0,0,0,9,127,39,6,33,0
2021-01-19,świętokrzyskie,opatowski,7,1,0,0,0,13,10,156,47,9,38,0
2021-01-20,świętokrzyskie,opatowski,1,0,0,0,0,7,9,169,41,1,39,1
2021-01-21,świętokrzyskie,opatowski,12,2,2,0,2,7,2,169,57,13,43,1
2021-01-22,świętokrzyskie,opatowski,12,2,0,0,0,5,7,171,52,12,39,1
2021-01-23,świętokrzyskie,opatowski,3,0,1,0,1,5,7,161,40,3,36,1
2021-01-24,świętokrzyskie,opatowski,6,1,0,0,0,0,11,156,23,8,15,0
2021-01-25,świętokrzyskie,opatowski,2,0,0,0,0,0,4,139,22,2,20,0
2021-01-26,świętokrzyskie,opatowski,2,0,0,0,0,8,4,141,48,2,44,2
2021-01-27,świętokrzyskie,opatowski,1,0,0,0,0,3,7,128,39,1,36,2
2020-12-24,łódzkie,opoczyński,7,0,0,0,0,7,4,109,30,10,17,3
2020-12-25,łódzkie,opoczyński,7,0,0,0,0,7,8,106,24,7,17,0
2020-12-26,łódzkie,opoczyński,2,0,0,0,0,0,3,105,22,2,20,0
2020-12-27,łódzkie,opoczyński,2,0,0,0,0,0,5,95,13,2,11,0
2020-12-28,łódzkie,opoczyński,2,0,0,0,0,0,8,100,9,2,7,0
2020-12-29,łódzkie,opoczyński,3,0,0,0,0,16,1,103,65,5,55,5
2020-12-30,łódzkie,opoczyński,3,0,2,1,1,13,3,119,30,4,26,0
2020-12-31,łódzkie,opoczyński,9,1,0,0,0,11,8,121,60,10,46,4
2021-01-01,łódzkie,opoczyński,7,0,0,0,0,8,3,119,52,8,40,4
2021-01-02,łódzkie,opoczyński,2,0,0,0,0,0,4,113,34,2,29,3
2021-01-03,łódzkie,opoczyński,2,0,0,0,0,0,5,114,28,2,25,1
2021-01-04,łódzkie,opoczyński,1,0,0,0,0,1,4,112,17,1,16,0
2021-01-05,łódzkie,opoczyński,2,0,0,0,0,17,3,112,60,2,56,2
2021-01-06,łódzkie,opoczyński,4,0,2,2,0,7,1,119,93,6,84,3
2021-01-08,łódzkie,opoczyński,11,1,1,1,0,18,1,124,86,11,67,8
2021-01-09,łódzkie,opoczyński,9,1,0,0,0,18,8,124,97,10,81,6
2021-01-10,łódzkie,opoczyński,3,0,0,0,0,0,6,122,44,3,39,2
2021-01-11,łódzkie,opoczyński,7,0,0,0,0,0,4,118,43,8,33,2
2021-01-12,łódzkie,opoczyński,4,0,2,2,0,13,3,121,133,7,123,3
2021-01-13,łódzkie,opoczyński,2,0,0,0,0,14,0,131,108,2,106,0
2021-01-14,łódzkie,opoczyński,16,2,1,1,0,6,3,138,150,17,128,5
2021-01-15,łódzkie,opoczyński,5,0,1,1,0,11,5,146,78,5,72,1
2021-01-16,łódzkie,opoczyński,12,1,0,0,0,5,4,146,138,12,122,4
2021-01-17,łódzkie,opoczyński,8,1,0,0,0,0,11,157,52,8,44,0
2021-01-18,łódzkie,opoczyński,2,0,0,0,0,0,7,143,26,2,24,0
2021-01-19,łódzkie,opoczyński,5,0,2,2,0,9,3,155,80,6,70,4
2021-01-20,łódzkie,opoczyński,2,0,0,0,0,5,8,156,38,2,36,0
2021-01-21,łódzkie,opoczyński,0,0,0,0,0,11,4,159,70,1,64,5
2021-01-22,łódzkie,opoczyński,0,0,0,0,0,11,5,150,32,1,31,0
2021-01-23,łódzkie,opoczyński,9,1,1,1,0,11,11,148,65,9,51,5
2021-01-24,łódzkie,opoczyński,6,0,0,0,0,0,6,133,64,8,56,0
2021-01-25,łódzkie,opoczyński,1,0,0,0,0,0,14,124,21,1,19,1
2021-01-26,łódzkie,opoczyński,2,0,0,0,0,8,1,128,65,2,60,3
2021-01-27,łódzkie,opoczyński,2,0,3,3,0,12,1,144,74,3,71,0
2020-12-24,lubelskie,opolski,22,3,0,0,0,29,6,299,50,24,26,0
2020-12-24,opolskie,opolski,19,1,0,0,0,34,10,471,165,24,140,1
2020-12-25,lubelskie,opolski,6,1,1,0,1,19,19,298,22,7,15,0
2020-12-25,opolskie,opolski,19,1,0,0,0,13,31,445,60,20,40,0
2020-12-26,lubelskie,opolski,18,3,0,0,0,2,18,269,37,19,18,0
2020-12-26,opolskie,opolski,16,1,0,0,0,0,27,421,53,17,35,1
2020-12-27,lubelskie,opolski,5,0,0,0,0,0,12,247,15,5,10,0
2020-12-27,opolskie,opolski,15,1,0,0,0,1,27,369,64,15,48,1
2020-12-28,lubelskie,opolski,6,1,0,0,0,0,18,243,26,7,19,0
2020-12-28,opolskie,opolski,6,0,0,0,0,0,17,338,44,11,33,0
2020-12-29,lubelskie,opolski,19,3,2,0,2,45,18,249,63,24,37,2
2020-12-29,opolskie,opolski,13,1,0,0,0,72,15,378,117,18,98,1
2020-12-30,lubelskie,opolski,9,1,2,0,2,25,2,274,54,13,40,1
2020-12-30,opolskie,opolski,23,1,2,0,2,38,4,402,143,26,116,1
2020-12-31,lubelskie,opolski,25,4,0,0,0,25,15,288,68,26,42,0
2020-12-31,opolskie,opolski,41,3,5,0,5,46,7,405,154,45,107,2
2021-01-01,lubelskie,opolski,3,0,1,0,1,8,19,275,31,9,22,0
2021-01-01,opolskie,opolski,19,1,2,0,2,35,26,424,104,19,83,2
2021-01-02,lubelskie,opolski,12,2,0,0,0,0,21,240,25,12,13,0
2021-01-02,opolskie,opolski,32,2,0,0,0,2,22,374,92,34,54,4
2021-01-03,lubelskie,opolski,10,1,0,0,0,1,4,203,27,12,15,0
2021-01-03,opolskie,opolski,17,1,0,0,0,0,16,333,89,17,69,3
2021-01-04,lubelskie,opolski,4,0,0,0,0,1,22,190,22,5,17,0
2021-01-04,opolskie,opolski,12,0,0,0,0,0,18,326,54,13,40,1
2021-01-05,lubelskie,opolski,13,2,0,0,0,46,4,216,57,17,40,0
2021-01-05,opolskie,opolski,8,0,2,0,2,73,16,375,134,11,122,1
2021-01-06,lubelskie,opolski,23,3,0,0,0,35,10,228,74,23,51,0
2021-01-06,opolskie,opolski,25,2,1,0,1,48,11,390,122,27,92,3
2021-01-08,lubelskie,opolski,6,1,0,0,0,23,14,231,37,7,30,0
2021-01-08,opolskie,opolski,8,0,0,0,0,57,22,392,92,10,82,0
2021-01-09,lubelskie,opolski,7,1,2,0,2,25,22,239,62,7,54,1
2021-01-09,opolskie,opolski,36,2,1,0,1,27,42,373,213,40,172,1
2021-01-10,lubelskie,opolski,9,1,1,0,1,1,3,194,31,9,22,0
2021-01-10,opolskie,opolski,26,2,0,0,0,1,19,357,97,26,71,0
2021-01-11,lubelskie,opolski,1,0,0,0,0,0,12,190,10,1,9,0
2021-01-11,opolskie,opolski,20,1,1,0,1,0,28,358,103,22,81,0
2021-01-12,lubelskie,opolski,6,1,1,0,1,19,13,212,73,6,67,0
2021-01-12,opolskie,opolski,8,0,0,0,0,68,25,447,101,9,91,1
2021-01-13,lubelskie,opolski,7,1,1,0,1,13,7,230,94,8,86,0
2021-01-13,opolskie,opolski,31,2,0,0,0,30,9,487,181,36,144,1
2021-01-14,lubelskie,opolski,12,2,0,0,0,9,15,239,78,13,65,0
2021-01-14,opolskie,opolski,48,3,1,0,1,26,18,503,451,49,392,10
2021-01-15,lubelskie,opolski,9,1,1,0,1,20,21,245,70,12,57,1
2021-01-15,opolskie,opolski,24,1,0,0,0,18,20,549,236,26,206,4
2021-01-16,lubelskie,opolski,7,1,2,0,2,13,11,247,99,8,91,0
2021-01-16,opolskie,opolski,20,1,0,0,0,21,54,562,104,24,80,0
2021-01-17,lubelskie,opolski,5,0,0,0,0,1,4,230,39,5,34,0
2021-01-17,opolskie,opolski,13,1,0,0,0,0,6,531,113,15,97,1
2021-01-18,lubelskie,opolski,2,0,0,0,0,0,8,229,16,4,12,0
2021-01-18,opolskie,opolski,7,0,0,0,0,0,41,541,103,10,92,1
2021-01-19,lubelskie,opolski,6,1,0,0,0,18,8,229,51,7,44,0
2021-01-19,opolskie,opolski,38,3,1,0,1,41,35,573,131,40,90,1
2021-01-20,lubelskie,opolski,11,1,1,0,1,15,2,246,48,12,36,0
2021-01-20,opolskie,opolski,21,1,0,0,0,21,13,575,112,23,88,1
2021-01-21,lubelskie,opolski,14,2,1,0,1,23,8,257,44,14,30,0
2021-01-21,opolskie,opolski,14,1,1,0,1,20,28,601,148,21,121,6
2021-01-22,lubelskie,opolski,4,0,0,0,0,15,10,261,39,4,35,0
2021-01-22,opolskie,opolski,14,1,0,0,0,19,39,600,94,17,74,3
2021-01-23,lubelskie,opolski,11,1,1,0,1,15,6,253,41,11,29,1
2021-01-23,opolskie,opolski,10,0,2,0,2,23,33,602,134,12,122,0
2021-01-24,lubelskie,opolski,5,0,0,0,0,0,10,234,39,5,34,0
2021-01-24,opolskie,opolski,12,0,0,0,0,1,21,576,93,13,80,0
2021-01-25,lubelskie,opolski,0,0,0,0,0,0,6,230,16,0,16,0
2021-01-25,opolskie,opolski,2,0,0,0,0,0,12,571,59,2,56,1
2021-01-26,lubelskie,opolski,7,1,0,0,0,19,7,242,52,7,43,2
2021-01-26,opolskie,opolski,9,0,2,1,1,48,10,556,129,12,117,0
2021-01-27,lubelskie,opolski,6,1,0,0,0,8,2,250,43,8,35,0
2021-01-27,opolskie,opolski,19,1,0,0,0,18,7,561,99,19,79,1
2020-12-24,świętokrzyskie,ostrowiecki,24,2,1,0,1,31,47,329,88,26,58,4
2020-12-25,świętokrzyskie,ostrowiecki,6,0,0,0,0,9,23,290,22,7,15,0
2020-12-26,świętokrzyskie,ostrowiecki,12,1,0,0,0,0,4,270,52,16,33,3
2020-12-27,świętokrzyskie,ostrowiecki,6,0,0,0,0,0,31,249,26,6,19,1
2020-12-28,świętokrzyskie,ostrowiecki,5,0,0,0,0,0,23,234,25,7,18,0
2020-12-29,świętokrzyskie,ostrowiecki,24,2,0,0,0,50,23,252,81,30,49,2
2020-12-30,świętokrzyskie,ostrowiecki,21,1,3,0,3,44,13,275,103,28,70,5
2020-12-31,świętokrzyskie,ostrowiecki,10,0,1,0,1,30,19,266,70,14,55,1
2021-01-01,świętokrzyskie,ostrowiecki,34,3,2,0,2,18,32,249,114,39,69,6
2021-01-02,świętokrzyskie,ostrowiecki,8,0,0,0,0,0,17,240,30,9,20,1
2021-01-03,świętokrzyskie,ostrowiecki,7,0,0,0,0,0,7,235,33,12,20,1
2021-01-04,świętokrzyskie,ostrowiecki,3,0,0,0,0,0,15,219,27,5,20,2
2021-01-05,świętokrzyskie,ostrowiecki,4,0,0,0,0,55,7,235,41,6,35,0
2021-01-06,świętokrzyskie,ostrowiecki,11,1,0,0,0,27,5,236,57,12,43,2
2021-01-08,świętokrzyskie,ostrowiecki,5,0,1,0,1,26,28,241,41,6,34,1
2021-01-09,świętokrzyskie,ostrowiecki,13,1,0,0,0,23,8,247,109,20,84,5
2021-01-10,świętokrzyskie,ostrowiecki,20,1,0,0,0,0,32,224,80,25,52,3
2021-01-11,świętokrzyskie,ostrowiecki,9,0,0,0,0,0,13,209,56,9,41,6
2021-01-12,świętokrzyskie,ostrowiecki,7,0,0,0,0,40,11,238,91,8,79,4
2021-01-13,świętokrzyskie,ostrowiecki,13,1,1,0,1,28,6,267,445,25,412,8
2021-01-14,świętokrzyskie,ostrowiecki,27,2,0,0,0,20,4,272,122,34,86,2
2021-01-15,świętokrzyskie,ostrowiecki,14,1,1,0,1,20,25,254,91,14,74,3
2021-01-16,świętokrzyskie,ostrowiecki,16,1,0,0,0,23,17,262,124,17,102,5
2021-01-17,świętokrzyskie,ostrowiecki,15,1,0,0,0,0,6,258,131,19,110,2
2021-01-18,świętokrzyskie,ostrowiecki,10,0,0,0,0,1,16,235,51,12,37,2
2021-01-19,świętokrzyskie,ostrowiecki,7,0,0,0,0,23,25,251,57,10,47,0
2021-01-20,świętokrzyskie,ostrowiecki,20,1,3,0,3,21,10,269,75,22,49,4
2021-01-21,świętokrzyskie,ostrowiecki,19,1,3,0,3,19,15,278,99,26,65,8
2021-01-22,świętokrzyskie,ostrowiecki,16,1,0,0,0,19,7,279,79,21,57,1
2021-01-23,świętokrzyskie,ostrowiecki,8,0,2,0,2,23,31,265,42,9,33,0
2021-01-24,świętokrzyskie,ostrowiecki,9,0,0,0,0,2,22,252,56,10,42,4
2021-01-25,świętokrzyskie,ostrowiecki,7,0,0,0,0,0,15,241,44,9,31,4
2021-01-26,świętokrzyskie,ostrowiecki,11,1,0,0,0,33,17,263,91,16,71,4
2021-01-27,świętokrzyskie,ostrowiecki,8,0,0,0,0,15,12,226,83,10,73,0
2020-12-24,mazowieckie,ostrowski,13,1,0,0,0,11,8,261,50,15,34,1
2020-12-24,wielkopolskie,ostrowski,44,2,2,1,1,43,7,441,110,45,63,2
2020-12-25,mazowieckie,ostrowski,4,0,0,0,0,4,16,266,35,6,28,1
2020-12-25,wielkopolskie,ostrowski,18,1,0,0,0,20,43,442,96,20,74,2
2020-12-26,mazowieckie,ostrowski,5,0,0,0,0,0,11,243,24,6,17,1
2020-12-26,wielkopolskie,ostrowski,29,1,0,0,0,2,37,371,78,31,45,2
2020-12-27,mazowieckie,ostrowski,3,0,0,0,0,0,6,231,17,3,14,0
2020-12-27,wielkopolskie,ostrowski,3,0,0,0,0,4,23,333,37,6,30,1
2020-12-28,mazowieckie,ostrowski,2,0,0,0,0,0,21,209,14,2,12,0
2020-12-28,wielkopolskie,ostrowski,3,0,2,0,2,2,35,291,41,4,35,2
2020-12-29,mazowieckie,ostrowski,10,1,0,0,0,35,11,199,55,11,44,0
2020-12-29,wielkopolskie,ostrowski,13,0,2,1,1,89,34,356,90,14,73,3
2020-12-30,mazowieckie,ostrowski,18,2,1,0,1,28,2,218,60,20,36,4
2020-12-30,wielkopolskie,ostrowski,38,2,8,7,1,62,11,399,182,40,141,1
2020-12-31,mazowieckie,ostrowski,17,2,2,0,2,12,9,209,45,21,22,2
2020-12-31,wielkopolskie,ostrowski,40,2,2,2,0,46,7,390,155,45,109,1
2021-01-01,mazowieckie,ostrowski,11,1,0,0,0,18,20,221,51,12,39,0
2021-01-01,wielkopolskie,ostrowski,40,2,1,1,0,35,34,383,117,42,74,1
2021-01-02,mazowieckie,ostrowski,9,1,1,0,1,0,12,215,25,9,15,1
2021-01-02,wielkopolskie,ostrowski,26,1,0,0,0,4,42,305,95,27,67,1
2021-01-03,mazowieckie,ostrowski,0,0,0,0,0,0,3,204,10,3,7,0
2021-01-03,wielkopolskie,ostrowski,8,0,0,0,0,4,24,263,69,10,59,0
2021-01-04,mazowieckie,ostrowski,5,0,0,0,0,0,7,195,37,5,29,3
2021-01-04,wielkopolskie,ostrowski,4,0,0,0,0,0,20,238,50,5,44,1
2021-01-05,mazowieckie,ostrowski,6,0,0,0,0,32,4,205,43,7,33,3
